TAG	TEXT	COMMENT
ACCESSIBILITY_HUB_MAIN_MENU_OPTION_HELP	如果你感觉困惑随时都可以按 {0}。如果你需要明眼人的帮助请按{1} 禁用mod，并且允许他们使用鼠标操控游戏，记得按 {1}恢复mod， 一旦他们完成操作。	0=Esc key 1=F8 key

ACCESSIBILITY_GLOBAL_LOADING_GAME	加载游戏	
ACCESSIBILITY_GLOBAL_CLOSING_GAME	结束游戏	
ACCESSIBILITY_GLOBAL_GAME_LOADED	游戏加载完成	
ACCESSIBILITY_GLOBAL_LOADING	加载	
ACCESSIBILITY_GLOBAL_PLEASE_WAIT	请等待	
ACCESSIBILITY_GLOBAL_CARD	卡	
ACCESSIBILITY_GLOBAL_CARD_PLURAL	卡	
ACCESSIBILITY_GLOBAL_HERO	英雄	
ACCESSIBILITY_GLOBAL_HERO_POWER	英雄技能	
ACCESSIBILITY_GLOBAL_SECRET	{0} 奥秘	0=secret class e.g. {Mage} secret
ACCESSIBILITY_GLOBAL_GAME_SPEED	游戏速度 {0}	0=current game speed
ACCESSIBILITY_GLOBAL_GAME_SPEED_CANNOT_ADJUST_VS_PLAYERS	在与真实对手比赛时，你不能调整游戏速度。	
ACCESSIBILITY_GLOBAL_NEW_HEARTHSTONE_ACCESS_VERSION_AVAILABLE	炉石传说的新版本可用，请运行修补程序，因为其中可能包含有对bug的修复	
ACCESSIBILITY_GLOBAL_CANNOT_DO_THAT	你不能那样做	
ACCESSIBILITY_GLOBAL_SWITCH_FORMAT	开关格式	Used as a menu option for switching between standard, wild and classic
ACCESSIBILITY_GLOBAL_CHOOSE_FORMAT	选择一种格式	Used as a menu title for choosing standard, wild or classic

ACCESSIBILITY_GLOBAL_KEYWORD_CURSED	诅咒	

ACCESSIBILITY_GLOBAL_ACCESSIBILITY_ON	启用辅助功能	Read when F8 is pressed and accessibility is turned on
ACCESSIBILITY_GLOBAL_ACCESSIBILITY_OFF	关闭辅助功能	Read when F8 is pressed and accessibility is turned off
ACCESSIBILITY_GLOBAL_STREAMER_MODE_ON	流媒体模式开启	Read when Ctrl+Shift+S is pressed and streamer mode is turned on
ACCESSIBILITY_GLOBAL_STREAMER_MODE_OFF	流媒体模式关闭	Read when Ctrl+Shift+S is pressed and streamer mode is turned off

ACCESSIBILITY_FORMATTING_PERIOD	.	
ACCESSIBILITY_FORMATTING_SENTENCE_ENDING_CHARACTERS	.!?;	
ACCESSIBILITY_FORMATTING_LIST_SEPARATOR	,	e.g. the ", " in A, B, C, D and E
ACCESSIBILITY_FORMATTING_LIST_FINAL_SEPARATOR	和	e.g. the " and " in A, B, C, D and E

ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_1	第一	Languages with grammatical genders can work around using digits and configure text that uses ordinal numbers such as "minion number 1" instead of "first minion"
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_2	第二	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_3	第三	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_4	第四	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_5	第五	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_6	第六	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_7	第七	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_8	第八	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_9	第九	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_10	第十	

ACCESSIBILITY_INPUT_COMMAND_WITH_MODIFIER_FORMAT	Shift + {0}	0=key e.g. Shift + F
ACCESSIBILITY_INPUT_COMMAND_WITH_CTRL_FORMAT	Ctrl + {0}	0=key e.g. Ctrl + F

ACCESSIBILITY_READ_CARD_COST	{0} 魔法水晶	0=card cost
ACCESSIBILITY_READ_CARD_ATK_HEALTH	{0} {1}	0=attack 1=health e.g. 3 2
ACCESSIBILITY_READ_CARD_ATK_DURABILITY	{0} {1}	0=attack 1=durability e.g. 1 3
ACCESSIBILITY_READ_HERO_CARD_ATK	{0} 攻击	0=attack
ACCESSIBILITY_READ_HERO_CARD_HEALTH	{0} 健康	0=health
ACCESSIBILITY_READ_HERO_CARD_ARMOR	{0} 护甲	0=armor
ACCESSIBILITY_READ_CARD_N_COPIES	{0} 分数	0=number of copies
ACCESSIBILITY_READ_COLLECTION_CARD_NAME_GOLDEN	{0} - 黄金版	0=card name e.g. {fireball} - golden edition
ACCESSIBILITY_READ_COLLECTION_CARD_NAME_DIAMOND	{0} - 钻石版	0=card name

ACCESSIBILITY_GAMEPLAY_OPPONENT_TURN	对手的回合	
ACCESSIBILITY_GAMEPLAY_TURN_ENDED	回合结束	
ACCESSIBILITY_GAMEPLAY_CARD_IN_ZONE_TRIGGERED	{0} 被触发	0=full card name in zone e.g. {Your second Murloc Raider} triggered
ACCESSIBILITY_GAMEPLAY_PLAYER_CARD_TRIGGERED	你的 {0} 被触发	0=card name e.g. Your {Psyfiend} triggered
ACCESSIBILITY_GAMEPLAY_OPPONENT_CARD_TRIGGERED	你对手的 {0} 被触发	0=card name e.g. Your opponent's {Psyfiend} triggered
ACCESSIBILITY_GAMEPLAY_OPPONENT_CARD_TRIGGERED_BIG_CARD	你对手的 {0} 被触发; {1}	0=card name 1=cardText e.g. Your opponent's {Psyfiend} triggered; {After you cast a Shadow spell, deal 2 damage to each Hero.}
ACCESSIBILITY_GAMEPLAY_PLAYER_PLAYED_CARD	你发动了 {0}	0=card name e.g. You played {Fireball}
ACCESSIBILITY_GAMEPLAY_PLAYER_PLAYED_CARD_BIG_CARD	你发动了 {0}; {1}	0=card name 1=card text e.g. You played {Fireball}; {Deal 6 damage.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_PLAYED_CARD	你的对手发动了{0}	0=card name e.g. Your opponent played {Fireball}
ACCESSIBILITY_GAMEPLAY_OPPONENT_PLAYED_CARD_BIG_CARD	你的对手发动了 {0}; {1}	0=card name 1=card text e.g. Your opponent played {Fireball}; {Deal 6 damage.}
ACCESSIBILITY_GAMEPLAY_PLAYER_SUMMONED_MINION	你召唤了 {0}	0=minion name e.g. You summoned {Raid Leader}
ACCESSIBILITY_GAMEPLAY_PLAYER_SUMMONED_MINION_BIG_CARD	你召唤了 {0}; {1} {2} {3}	0=minion name 1=attack 2=health 3=card text e.g. You summoned {Raid Leader}; {2} {3} {Your other minions have +1 Attack.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_SUMMONED_MINION	你的对手召唤了 {0}	0=minion name e.g. Your opponent summoned {Raid Leader}
ACCESSIBILITY_GAMEPLAY_OPPONENT_SUMMONED_MINION_BIG_CARD	你的对手召唤了 {0}; {1} {2} {3}	0=minion name 1=attack 2=health 3=card text e.g. Your opponent summoned {Raid Leader}; {2} {3} {Your other minions have +1 Attack.}
ACCESSIBILITY_GAMEPLAY_PLAYER_TRADED_CARD	你交易了 {0}	0=card name e.g. You traded {Fire Sale}
ACCESSIBILITY_GAMEPLAY_OPPONENT_TRADED_CARD	你的对手交易了 {0}	0=card name e.g. Your opponent traded {Fire Sale}
ACCESSIBILITY_GAMEPLAY_PLAYER_EQUIPPED_WEAPON	你装备了 {0}	0=weapon name e.g. You equipped {Aldrachi Warblades}
ACCESSIBILITY_GAMEPLAY_PLAYER_EQUIPPED_WEAPON_BIG_CARD	你装备了 {0}; {1} {2} {3}	0=weapon name 1=attack 2=durability 3=card text e.g. You equipped {Aldrachi Warblades}; {2} {2} {Lifesteal}
ACCESSIBILITY_GAMEPLAY_OPPONENT_EQUIPPED_WEAPON	你的对手装备了 {0}	0=weapon name e.g. Your opponent equipped {Aldrachi Warblades}
ACCESSIBILITY_GAMEPLAY_OPPONENT_EQUIPPED_WEAPON_BIG_CARD	你的对手装备了 {0}; {1} {2} {3}	0=weapon name 1=attack 2=durability 3=card text e.g. Your opponent equipped {Aldrachi Warblades}; {2} {2} {Lifesteal}
ACCESSIBILITY_GAMEPLAY_PLAYER_USED_HERO_POWER	你释放了 {0}	0=hero power name e.g. You used {Fireblast}
ACCESSIBILITY_GAMEPLAY_PLAYER_USED_HERO_POWER_BIG_CARD	你释放了 {0}; {1}	0=hero power name 1=card text e.g. You used {Fireblast}; {Hero Power Deal 1 damage.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_USED_HERO_POWER	你的对手释放了 {0}	0=hero power name e.g. Your opponent used {Fireblast}
ACCESSIBILITY_GAMEPLAY_OPPONENT_USED_HERO_POWER_BIG_CARD	你的对手释放了 {0}; {1}	0=hero power name 1=card text e.g. Your opponent used {Fireblast}; {Hero Power Deal 1 damage.}
ACCESSIBILITY_GAMEPLAY_PLAYER_CAST_SECRET	你放置了 {0}	0=secret name e.g. You cast {Counterspell}
ACCESSIBILITY_GAMEPLAY_PLAYER_CAST_SECRET_BIG_CARD	你放置了 {0}; {1}	0=secret name 1=card text e.g. You cast {Counterspell}; {Secret: When your opponent casts a spell, Counter it.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_CAST_SECRET	你的对手放置了 1 张{0} 奥秘卡	0=secret class e.g. Your opponent cast 1 {mage} secret
ACCESSIBILITY_GAMEPLAY_OPPONENT_CAST_N_SECRETS	你的对手放置了 {0} 奥秘卡	0=number of secrets e.g. Your opponent cast {2} secrets
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARD_FROM_EMPTY_DECK	你试图从空牌堆中抽牌	
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARD_FROM_EMPTY_DECK	你的对手试图从空牌堆中抽牌	
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARD_BUT_BURNED	你抽了 1 张{0} 但是它烧掉了	0=card e.g. You drew 1 {Fireball} but it burned
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARD_BUT_BURNED	你的对手抽了 1 张{0} 但是它烧掉了	0=card e.g. Your opponent drew 1 {Fireball} but it burned
ACCESSIBILITY_GAMEPLAY_ENTITY_ATTACKED	{0} 攻击了 {1}	0=attacker name 1=defender name e.g. {Your Murloc Raider} attacked {your opponent's Hero}
ACCESSIBILITY_GAMEPLAY_ENTITY_ATTACKED_OTHER	{0} 试图攻击 {1} 但却攻击了 {2}	0=attacker name 1=proposed defender name 2=real defender name e.g. {Your Murloc Raider} attempted to attack {your opponent's Hero} but attacked {your opponent's Bloodfen Raptor} instead
ACCESSIBILITY_GAMEPLAY_JOUST_PLAYER_REVEALED_CARD	你展示了一张 {0} 点消耗的 {1}	0=card cost 1=card name e.g. You revealed a 4 cost Fireball
ACCESSIBILITY_GAMEPLAY_JOUST_OPPONENT_REVEALED_CARD	你的对手展示了一张 {0} 点消耗的 {1}	0=card cost 1=card name e.g. Your opponent revealed a 4 cost Fireball
ACCESSIBILITY_GAMEPLAY_JOUST_PLAYER_NO_VALID_CARDS	你没有可交易的卡以供展示	
ACCESSIBILITY_GAMEPLAY_JOUST_OPPONENT_NO_VALID_CARDS	你的对手没有可交易的卡以供展示	

ACCESSIBILITY_GAMEPLAY_PLAYER_TURN_START_READ_MANA	你具有 {0} 魔法水晶	0=mana
ACCESSIBILITY_GAMEPLAY_YOU_GO_FIRST	你先出牌	
ACCESSIBILITY_GAMEPLAY_OPPONENT_GOES_FIRST	你的对手先出牌	
ACCESSIBILITY_GAMEPLAY_YOU_START_WITH_N_CARDS	你使用 {0}张 |4(卡,卡)开局	0=number of cards
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARDS	你抽出了 {0}	0=card names e.g. You drew {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARDS	你的对手抽出了 {0}	0=card names e.g. Your opponent drew {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_PLAYER_DISCARDED_CARDS	你丢弃了 {0}	0=card names e.g. You discarded {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_OPPONENT_DISCARDED_CARDS	你的对手丢弃了 {0}	0=card names e.g. Your opponent discarded {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_YOU_GET_THE_COIN	你得到了硬币	
ACCESSIBILITY_GAMEPLAY_WAITING_FOR_OPPONENT	等待对手	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION	召唤随从	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_AT_THE_RIGHT	在右侧召唤随从	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_AT_THE_LEFT	在左侧召唤随从	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_BETWEEN	在 {0} 和 {1}之间召唤随从	Summon between {Murloc Raider} and {Bloodfen Raptor}?
ACCESSIBILITY_GAMEPLAY_QUERY_PLAY_CARD	发动卡牌	
ACCESSIBILITY_GAMEPLAY_QUERY_TRADE_CARD	交易卡牌	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_VALID_PLAYS	你仍然具有有效的操作，真的要结束吗？	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_CAN_ATK	你还可以使用你的随从攻击。确定结束吗？	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_CAN_USE_HERO_POWER	你还能使用英雄技能。你确定结束吗？	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_NO_MINIONS	你没有召唤随从	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_CANT_BE_ATTACKED	你对手的英雄不能被攻击	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_CANT_BE_TARGETED	你对手的英雄无法成为目标	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_NO_VALID_ATTACKERS	你的随从都不可以攻击对手的英雄	
ACCESSIBILITY_GAMEPLAY_CHOOSE_TARGET	选择目标	
ACCESSIBILITY_GAMEPLAY_N_SECONDS_REMAINING	剩余{0}秒 	0=number of seconds - always plural e.g. {20} seconds remaining
ACCESSIBILITY_GAMEPLAY_VS_PLAYER_ANNOUNCEMENT	你在对战 {0}, 的 {1}	0=opponent's name 1=opponent's class e.g. You're playing against {GuideDev}, the {Demon Hunter}

ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_HAND_EMPTY	你的手里什么都没有	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_MINIONS_EMPTY	你没有召唤随从	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_MINIONS_EMPTY	你的对手没有召唤随从	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_SECRETS_EMPTY	你没有奥秘	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_SECRETS_EMPTY	你的对手没有奥秘	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_SECRETS_COUNT	你的对手具有 {0}个 |4(奥秘,奥秘)	0=number of secrets
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_HERO_POWER_EMPTY	你没有英雄技能	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_HERO_POWER_EMPTY	你的对手没有英雄技能	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_WEAPON_EMPTY	你没有装备武器	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_WEAPON_EMPTY	你的对手没有装备武器	
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_MANA_CURRENT_AND_TOTAL	你当前具有 {0} 魔法水晶，你最多可以具有 {1}魔法水晶	0=current mana 1=total mana
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_MANA	你具有 {0} 魔法水晶	0=current and total mana
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_MANA	你的对手具有 {0} 魔法水晶	0=current and total mana
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_HAND	对手的手中 {0}张 |4(卡,卡)	0=number of cards
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_DECK	牌组 {0}张 |4(卡,卡)	0=number of cards
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_DECK	对手的牌组 {0}张 |4(卡,卡)	0=number of cards
ACCESSIBILITY_GAMEPLAY_NO_VALID_PLAYS	你没有有效的出牌选择	

ACCESSIBILITY_GAMEPLAY_GAME_OVER_WON	你获胜了	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_LOST	你输了	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_TIED	此次平局	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_GENERIC	游戏结束	

ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HERO	你的英雄	当你按V键时阅读
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HERO	对手的英雄	当你按F键时阅读
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HERO_POWER	英雄技能	当你按下R键时阅读
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HERO_POWER	对手的英雄技能	当你按shift+R时阅读
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_WEAPON	武器	当你按w键时查看武器
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_WEAPON	对手的武器	Read when you press Shift+w
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HAND	手中	Read when you press c
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HAND	对手的手中	Read when you press Shift+c
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_MINIONS	随从	Read when you press b
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_MINIONS	对手的随从	Read when you press g
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_SECRETS	奥秘	Read when you press s
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_SECRETS	对手的奥秘	Read when you press Shift+s

ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_HAND	你的手中	e.g. Your opponent's Murloc Raider moved from your opponent's hand to {your hand}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_HAND	你对手的手中	e.g. Your Murloc Raider moved to {you opponent's hand}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_BATTLEFIELD	你的战场	e.g. Your Murloc Raider moved from your graveyard to {your battlefield}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_BATTLEFIELD	你对手的战场	e.g. Your Murloc Raider moved from your graveyard to {your battlefield}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_SECRETS	你的奥秘	e.g. Your Ice Block moved from your deck to {your secrets}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_SECRETS	你对手的奥秘	e.g. Your Ice Block moved from your deck to {your opponent's secrets}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_DECK	你的牌组	e.g. Your Fireball moved from {your deck} to your opponent's deck
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_DECK	你对手的牌组	e.g. Your Fireball moved from your deck to {your opponent's deck}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_GRAVEYARD	你的墓地	e.g. Your Murloc Raider moved from {your graveyard} to your battlefield
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_GRAVEYARD	你对手的墓地	e.g. Your opponent's Murloc Raider moved from {your opponent's graveyard} to your battlefield

ACCESSIBILITY_GAMEPLAY_MULLIGAN	附加攻击	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_WILL_BE_REPLACED	将被替换	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_WILL_NOT_BE_REPLACED	将不会被替换	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_HELP	使用箭头键来检查你的起始卡牌。 使用 {0} 标记你想替换的卡牌。 按下 {1} 一次	0=spacebar key 1=Enter key
ACCESSIBILITY_GAMEPLAY_MULLIGAN_HELP_WAITING_FOR_GAME_TO_START	游戏即将开始，请稍后	

ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_DIED	死亡	Singular and plural are often the same in English
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_DIED	死亡	Singular and plural are often the same in English
ACCESSIBILITY_GAMEPLAY_DIFF_WEAPON_BROKE	损坏	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_TRANSFORMED	转化成1{0}	0=name of the card it transformed into e.g. transformed into 1 {Sheep}
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_TRANSFORMED	转化成1{0}	0=name of the card it transformed into e.g. transformed into 1 {Sheep}
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_TOOK_N_DAMAGE	受到{0} 伤害	0=damage taken
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_TOOK_N_DAMAGE	受到{0} 伤害	0=damage taken
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_DURABILITY	{0} 耐久性	0=gained/lost durability amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_ATTACK	{0} 攻击	0=gained/lost attack amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_HEALTH	{0} 健康	0=gained/lost health amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_ARMOR	{0} 护甲	0=gained/lost armor amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_RECOVERED_N_HEALTH	恢复 {0} 健康	0=recovered health
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_RECOVERED_N_HEALTH	恢复 {0} 健康	0=recovered health
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_INVULNERABLE	变得无懈可击	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_INVULNERABLE	变得无懈可击	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_WAS_CURSED	被诅咒	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_WERE_CURSED	被诅咒	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_SILENCED	被沉默	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_SILENCED	被沉默	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_DORMANT	陷入沉睡	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_DORMANT	陷入沉睡	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_DORMANT	苏醒了	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_DORMANT	苏醒了	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_FROZEN	被冻结	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_FROZEN	被冻结	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_FROZEN	脱离冻结	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_FROZEN	脱离冻结	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_IMMUNE	变成免疫状态	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_IMMUNE	变成免疫状态	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_IMMUNE	脱离免疫状态	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_IMMUNE	脱离免疫状态	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_MAGNETIC	变得有吸引力	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_MAGNETIC	变得有吸引力	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_MAGNETIC	不在有吸引力	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_MAGNETIC	不在有吸引力	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_POISONOUS	带有毒性	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_POISONOUS	带有毒性	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_POISONOUS	失去毒性	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_POISONOUS	失去毒性	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_STEALTHED	变为隐身状态	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_STEALTHED	变为隐身状态	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_GAINED_STATS	获得 {0}	0=stats e.g. gained {taunt, 3 attack and 2 health}
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_GAINED_STATS	获得 {0}	0=stats e.g. gained {taunt, 3 attack and 2 health}
